call_id,rep_id,prescriber_id,call_date,feedback_score
41878,REP0455,DOC03396,2025-05-21,1.0
41879,REP0048,DOC04453,2026-03-19,9.0
41880,REP0081,DOC01727,2025-12-07,7.0
41881,REP0297,DOC01565,2025-12-20,9.0
41882,REP0475,DOC01887,2025-08-29,9.0
41883,REP0379,DOC00089,2025-07-14,
41884,REP0008,DOC03493,2025-05-28,7.0
41885,REP0349,DOC02327,2025-12-26,2.0
41886,REP0249,DOC04855,2025-09-08,6.0
41887,REP0244,DOC00433,2025-11-19,10.0
41888,REP0165,DOC01110,2025-06-22,7.0
41889,REP0347,DOC03955,2025-10-25,1.0
41890,REP0421,DOC01646,2025-09-27,1.0
41891,REP0320,DOC02454,2026-04-24,2.0
41892,REP0187,DOC04465,2025-06-01,4.0
41893,REP0249,DOC02442,2025-11-24,9.0
41894,REP0127,DOC00824,2026-01-13,7.0
41895,REP0088,DOC01975,2026-01-14,8.0
41896,REP0045,DOC02963,2026-04-27,3.0
41897,REP0400,DOC04129,2025-06-27,7.0
41898,REP0282,DOC00803,2026-05-13,8.0
41899,REP0246,DOC00379,2025-06-13,
41900,REP0415,DOC03103,2026-03-03,2.0
41901,REP0411,DOC01458,2026-04-26,9.0
41902,REP0218,DOC01143,2025-10-03,4.0
41903,REP0427,DOC03886,2026-01-24,
41904,REP0015,DOC04874,2026-03-14,1.0
41905,REP0256,DOC04419,2025-06-12,10.0
41906,REP0314,DOC02210,2026-01-15,2.0
41907,REP0177,DOC01831,2025-11-30,5.0
41908,REP0335,DOC04314,2026-02-16,8.0
41909,REP0215,DOC03780,2026-03-02,6.0
41910,REP0025,DOC02970,2025-05-21,6.0
41911,REP0492,DOC02883,2026-01-25,4.0
41912,REP0324,DOC02138,2025-06-21,10.0
41913,REP0292,DOC04985,2025-07-02,10.0
41914,REP0117,DOC00130,2026-02-03,3.0
41915,REP0080,DOC04108,2025-10-05,
41916,REP0175,DOC04923,2026-01-11,
41917,REP0232,DOC01405,2025-09-05,4.0
41918,REP0315,DOC00032,2025-06-26,10.0
41919,REP0469,DOC02099,2026-03-24,5.0
41920,REP0436,DOC00380,2026-02-23,9.0
41921,REP0040,DOC03430,2026-01-31,5.0
41922,REP0171,DOC00267,2026-05-01,5.0
41923,REP0117,DOC01824,2025-11-02,6.0
41924,REP0184,DOC01487,2026-01-07,5.0
41925,REP0081,DOC00054,2026-01-05,1.0
41926,REP0387,DOC00518,2026-01-14,7.0
41927,REP0071,DOC01818,2025-11-08,1.0
41928,REP0140,DOC01318,2026-01-06,1.0
41929,REP0193,DOC02696,2025-07-17,1.0
41930,REP0171,DOC03601,2025-07-17,8.0
41931,REP0101,DOC01363,2025-08-08,4.0
41932,REP0070,DOC02429,2025-10-02,5.0
41933,REP0174,DOC01449,2025-10-30,5.0
41934,REP0444,DOC03893,2025-07-31,2.0
41935,REP0189,DOC00622,2025-11-20,2.0
41936,REP0433,DOC04985,2025-07-18,3.0
41937,REP0215,DOC02656,2025-12-29,4.0
41938,REP0025,DOC01248,2025-09-28,6.0
41939,REP0089,DOC02801,2026-03-02,7.0
41940,REP0131,DOC01333,2025-10-31,
41941,REP0196,DOC00894,2025-08-01,3.0
41942,REP0319,DOC02034,2025-10-19,7.0
41943,REP0286,DOC01294,2025-11-06,1.0
41944,REP0225,DOC01601,2025-10-20,1.0
41945,REP0349,DOC00993,2025-11-01,4.0
41946,REP0388,DOC00641,2026-04-02,1.0
41947,REP0334,DOC03075,2026-01-06,8.0
41948,REP0341,DOC02795,2026-05-05,10.0
41949,REP0327,DOC03412,2025-08-10,6.0
41950,REP0149,DOC01729,2026-03-13,6.0
41951,REP0071,DOC03514,2026-04-28,
41952,REP0129,DOC00316,2025-05-23,9.0
41953,REP0444,DOC01240,2025-10-16,9.0
41954,REP0290,DOC04340,2026-02-20,3.0
41955,REP0087,DOC04570,2025-06-20,3.0
41956,REP0387,DOC01803,2025-07-25,7.0
41957,REP0018,DOC02228,2025-06-28,3.0
41958,REP0043,DOC02923,2025-12-29,6.0
41959,REP0076,DOC02118,2025-07-24,8.0
41960,REP0334,DOC00552,2025-08-16,5.0
41961,REP0041,DOC03698,2026-03-09,9.0
41962,REP0476,DOC01478,2026-04-07,5.0
41963,REP0362,DOC04241,2025-09-26,1.0
41964,REP0365,DOC01687,2026-02-16,7.0
41965,REP0280,DOC03807,2025-10-08,10.0
41966,REP0280,DOC04176,2025-06-02,10.0
41967,REP0259,DOC01587,2025-06-02,9.0
41968,REP0443,DOC02646,2025-11-09,5.0
41969,REP0442,DOC01680,2025-11-18,8.0
41970,REP0329,DOC04269,2025-07-28,1.0
41971,REP0024,DOC04285,2025-08-08,9.0
41972,REP0450,DOC02828,2025-09-04,1.0
41973,REP0375,DOC00006,2025-06-19,
41974,REP0296,DOC03972,2026-01-31,4.0
41975,REP0476,DOC04710,2025-12-19,
41976,REP0327,DOC03962,2026-01-05,3.0
41977,REP0393,DOC03274,2026-02-09,8.0
41978,REP0109,DOC03816,2025-10-13,
41979,REP0359,DOC01071,2026-04-28,
41980,REP0444,DOC02645,2025-09-23,7.0
41981,REP0423,DOC00117,2025-11-12,2.0
41982,REP0289,DOC03347,2025-10-05,10.0
41983,REP0418,DOC02331,2025-09-15,9.0
41984,REP0318,DOC00139,2025-12-15,5.0
41985,REP0341,DOC00326,2025-12-13,2.0
41986,REP0317,DOC00553,2025-07-04,4.0
41987,REP0349,DOC04779,2025-05-22,
41988,REP0027,DOC00575,2025-07-03,7.0
41989,REP0126,DOC01453,2025-12-12,4.0
41990,REP0401,DOC03352,2025-10-17,6.0
41991,REP0316,DOC03429,2025-09-04,
41992,REP0170,DOC04813,2026-02-02,5.0
41993,REP0047,DOC00448,2025-07-19,2.0
41994,REP0368,DOC03407,2025-09-10,6.0
41995,REP0343,DOC00457,2025-06-07,3.0
41996,REP0181,DOC03367,2025-12-10,2.0
41997,REP0365,DOC03194,2025-08-08,5.0
41998,REP0405,DOC01581,2025-08-16,4.0
41999,REP0392,DOC03901,2025-07-09,9.0
42000,REP0073,DOC02514,2025-11-27,4.0
42001,REP0122,DOC04096,2026-02-24,1.0
42002,REP0353,DOC01731,2025-05-24,7.0
42003,REP0186,DOC01884,2025-11-03,10.0
42004,REP0324,DOC01450,2025-11-29,1.0
42005,REP0319,DOC01833,2026-03-08,5.0
42006,REP0443,DOC00939,2025-09-02,5.0
42007,REP0082,DOC00122,2025-10-28,6.0
42008,REP0480,DOC04759,2025-11-05,3.0
42009,REP0030,DOC02406,2025-05-23,
42010,REP0281,DOC03769,2025-05-28,8.0
42011,REP0121,DOC01101,2025-11-24,3.0
42012,REP0353,DOC02831,2025-09-30,3.0
42013,REP0355,DOC01549,2026-03-28,
42014,REP0106,DOC03133,2025-07-16,10.0
42015,REP0312,DOC00478,2026-03-14,2.0
42016,REP0418,DOC02670,2025-06-03,9.0
42017,REP0434,DOC02520,2026-02-07,4.0
42018,REP0130,DOC01038,2025-05-19,6.0
42019,REP0205,DOC04753,2026-03-20,1.0
42020,REP0053,DOC00744,2025-08-09,5.0
42021,REP0382,DOC00830,2026-01-15,5.0
42022,REP0297,DOC04916,2026-04-12,4.0
42023,REP0279,DOC04379,2025-10-18,6.0
42024,REP0189,DOC00040,2026-01-29,7.0
42025,REP0215,DOC00035,2025-06-19,
42026,REP0031,DOC00095,2025-09-15,9.0
42027,REP0450,DOC03771,2025-09-22,3.0
42028,REP0258,DOC04065,2026-02-20,5.0
42029,REP0453,DOC04107,2026-02-01,
42030,REP0060,DOC02811,2025-11-23,10.0
42031,REP0078,DOC00250,2025-06-24,3.0
42032,REP0023,DOC00866,2025-11-28,1.0
42033,REP0185,DOC00381,2025-09-13,10.0
42034,REP0035,DOC03881,2025-07-30,9.0
42035,REP0494,DOC03744,2025-11-26,8.0
42036,REP0001,DOC04957,2025-07-05,9.0
42037,REP0105,DOC02949,2026-05-06,4.0
42038,REP0176,DOC04722,2025-06-23,
42039,REP0049,DOC04555,2025-07-05,9.0
42040,REP0168,DOC00251,2026-04-06,3.0
42041,REP0318,DOC01862,2025-07-20,1.0
42042,REP0271,DOC02971,2026-01-13,9.0
42043,REP0158,DOC03765,2026-04-09,
42044,REP0021,DOC04656,2025-11-27,1.0
42045,REP0392,DOC01491,2025-06-13,7.0
42046,REP0391,DOC00058,2025-09-24,8.0
42047,REP0105,DOC02349,2025-10-26,2.0
42048,REP0290,DOC03228,2025-10-01,3.0
42049,REP0121,DOC04252,2026-04-01,10.0
42050,REP0192,DOC02811,2025-06-12,10.0
42051,REP0426,DOC00195,2025-06-29,5.0
42052,REP0229,DOC03025,2025-06-06,4.0
42053,REP0496,DOC00930,2026-05-10,10.0
42054,REP0181,DOC04652,2026-03-05,1.0
42055,REP0352,DOC03404,2025-07-20,10.0
42056,REP0225,DOC01753,2026-01-04,10.0
42057,REP0454,DOC03349,2025-05-23,
42058,REP0234,DOC01426,2025-09-02,2.0
42059,REP0266,DOC04132,2025-11-13,8.0
42060,REP0346,DOC02630,2025-07-07,2.0
42061,REP0314,DOC00468,2025-10-27,7.0
42062,REP0499,DOC04789,2026-05-01,10.0
42063,REP0365,DOC04863,2026-03-25,2.0
42064,REP0218,DOC03552,2026-04-15,4.0
42065,REP0211,DOC01492,2025-11-02,10.0
42066,REP0099,DOC03699,2026-03-03,8.0
42067,REP0109,DOC00127,2026-05-12,7.0
42068,REP0388,DOC04089,2025-10-13,5.0
42069,REP0345,DOC02772,2025-11-24,10.0
42070,REP0253,DOC04616,2025-05-17,8.0
42071,REP0392,DOC04352,2025-12-07,3.0
42072,REP0012,DOC00816,2025-10-12,10.0
42073,REP0118,DOC04503,2025-06-19,7.0
42074,REP0088,DOC01537,2025-10-03,8.0
42075,REP0344,DOC00002,2025-07-21,2.0
42076,REP0209,DOC03658,2025-06-06,10.0
42077,REP0409,DOC04389,2026-01-02,4.0
42078,REP0481,DOC02810,2025-09-15,8.0
42079,REP0411,DOC03166,2026-05-02,9.0
42080,REP0130,DOC02099,2026-03-23,2.0
42081,REP0329,DOC03244,2025-09-03,3.0
42082,REP0183,DOC04256,2026-04-09,2.0
42083,REP0442,DOC02232,2026-02-21,5.0
42084,REP0417,DOC01842,2025-05-23,9.0
42085,REP0083,DOC01216,2026-04-08,5.0
42086,REP0254,DOC04262,2026-01-28,7.0
42087,REP0433,DOC01662,2025-10-25,9.0
42088,REP0005,DOC04942,2026-02-05,1.0
42089,REP0303,DOC00899,2025-05-28,3.0
42090,REP0468,DOC02093,2026-02-14,
42091,REP0024,DOC03262,2025-12-30,5.0
42092,REP0121,DOC02183,2025-12-24,7.0
42093,REP0095,DOC03921,2025-09-10,9.0
42094,REP0428,DOC02025,2025-12-14,8.0
42095,REP0452,DOC01766,2025-10-01,9.0
42096,REP0224,DOC02071,2026-02-07,8.0
42097,REP0239,DOC03232,2026-03-13,7.0
42098,REP0227,DOC04610,2026-04-16,6.0
42099,REP0142,DOC02722,2025-09-12,7.0
42100,REP0420,DOC03261,2026-04-28,1.0
42101,REP0051,DOC02044,2025-05-16,4.0
42102,REP0390,DOC01135,2026-01-31,5.0
42103,REP0145,DOC03454,2026-03-07,5.0
42104,REP0338,DOC01799,2025-10-31,8.0
42105,REP0328,DOC00266,2025-08-26,5.0
42106,REP0307,DOC00473,2026-01-29,5.0
42107,REP0052,DOC04738,2026-02-10,5.0
42108,REP0012,DOC01950,2026-01-05,8.0
42109,REP0337,DOC01105,2025-12-23,
42110,REP0095,DOC00316,2025-11-15,7.0
42111,REP0371,DOC02065,2025-08-27,7.0
42112,REP0129,DOC00184,2025-07-19,9.0
42113,REP0011,DOC02646,2025-10-22,7.0
42114,REP0490,DOC03993,2025-08-27,8.0
42115,REP0272,DOC04880,2025-12-04,6.0
42116,REP0357,DOC00153,2025-09-30,1.0
42117,REP0369,DOC01295,2025-09-14,3.0
42118,REP0092,DOC01637,2026-04-28,1.0
42119,REP0009,DOC03513,2025-12-24,5.0
42120,REP0375,DOC01807,2026-02-21,9.0
42121,REP0123,DOC01208,2025-10-01,10.0
42122,REP0264,DOC01573,2025-08-20,10.0
42123,REP0281,DOC03361,2026-05-06,6.0
42124,REP0458,DOC02179,2026-01-19,3.0
42125,REP0424,DOC01329,2026-04-09,9.0
42126,REP0451,DOC00694,2025-09-19,8.0
42127,REP0119,DOC02158,2025-07-10,6.0
42128,REP0407,DOC00105,2026-02-11,7.0
42129,REP0190,DOC03099,2026-03-10,1.0
42130,REP0279,DOC02436,2026-03-10,8.0
42131,REP0300,DOC02177,2025-08-01,9.0
42132,REP0056,DOC02487,2025-05-22,9.0
42133,REP0196,DOC01134,2025-06-21,2.0
42134,REP0379,DOC02717,2025-07-21,5.0
42135,REP0498,DOC03606,2026-03-30,6.0
42136,REP0023,DOC03223,2026-01-13,5.0
42137,REP0265,DOC02568,2025-06-04,7.0
42138,REP0245,DOC01850,2026-01-05,7.0
42139,REP0260,DOC03152,2025-09-30,7.0
42140,REP0418,DOC04579,2025-11-25,8.0
42141,REP0231,DOC03160,2025-10-21,3.0
42142,REP0210,DOC02619,2025-08-10,7.0
42143,REP0162,DOC03162,2026-02-02,3.0
42144,REP0377,DOC01280,2026-04-04,1.0
42145,REP0354,DOC00194,2025-10-24,4.0
42146,REP0170,DOC00380,2025-09-13,9.0
42147,REP0387,DOC04331,2026-04-11,5.0
42148,REP0339,DOC00679,2025-07-16,6.0
42149,REP0290,DOC00620,2025-11-22,1.0
42150,REP0474,DOC02955,2026-04-11,4.0
42151,REP0227,DOC02700,2025-09-07,
42152,REP0361,DOC01664,2025-12-27,4.0
42153,REP0363,DOC03555,2025-07-18,
42154,REP0479,DOC02104,2025-12-22,10.0
42155,REP0043,DOC00424,2026-01-08,5.0
42156,REP0475,DOC01903,2025-09-28,1.0
42157,REP0195,DOC03984,2026-02-04,3.0
42158,REP0421,DOC04273,2026-01-28,2.0
42159,REP0012,DOC03360,2025-10-02,7.0
42160,REP0495,DOC03445,2025-11-19,5.0
42161,REP0471,DOC02477,2025-11-18,
42162,REP0465,DOC00213,2025-06-20,10.0
42163,REP0272,DOC03536,2026-02-23,9.0
42164,REP0062,DOC03399,2025-06-14,6.0
42165,REP0017,DOC02949,2026-01-27,5.0
42166,REP0271,DOC02432,2025-05-14,9.0
42167,REP0026,DOC00172,2026-03-02,1.0
42168,REP0045,DOC01633,2025-09-15,5.0
42169,REP0386,DOC00341,2026-01-22,
42170,REP0145,DOC04246,2025-11-01,10.0
42171,REP0065,DOC04497,2025-11-14,4.0
42172,REP0350,DOC01625,2026-02-15,6.0
42173,REP0480,DOC04969,2025-07-15,6.0
42174,REP0286,DOC00690,2026-02-27,1.0
42175,REP0490,DOC01748,2025-11-23,
42176,REP0068,DOC04255,2026-03-27,1.0
42177,REP0362,DOC04042,2026-05-13,5.0
42178,REP0300,DOC02099,2026-04-10,4.0
42179,REP0096,DOC01784,2025-12-28,6.0
42180,REP0060,DOC03873,2025-12-05,10.0
42181,REP0483,DOC02921,2026-04-16,9.0
42182,REP0257,DOC00020,2025-07-15,8.0
42183,REP0019,DOC00974,2025-05-15,3.0
42184,REP0033,DOC02940,2026-05-03,9.0
42185,REP0467,DOC00072,2025-12-20,6.0
42186,REP0420,DOC02790,2025-11-15,3.0
42187,REP0091,DOC02012,2025-09-20,7.0
42188,REP0461,DOC02378,2025-11-12,
42189,REP0475,DOC03705,2025-10-31,10.0
42190,REP0238,DOC01000,2026-01-15,3.0
42191,REP0462,DOC01678,2025-08-24,4.0
42192,REP0024,DOC00062,2025-08-04,7.0
42193,REP0227,DOC03170,2026-02-25,6.0
42194,REP0339,DOC00127,2026-04-20,8.0
42195,REP0381,DOC03665,2025-07-15,3.0
42196,REP0409,DOC01884,2026-04-20,2.0
42197,REP0395,DOC03620,2026-03-28,2.0
42198,REP0265,DOC02788,2026-04-19,5.0
42199,REP0006,DOC04105,2025-05-28,1.0
42200,REP0058,DOC02796,2025-07-23,4.0
42201,REP0100,DOC02787,2026-01-14,9.0
42202,REP0122,DOC01261,2025-11-06,1.0
42203,REP0357,DOC00145,2025-07-15,1.0
42204,REP0157,DOC04090,2026-01-22,5.0
42205,REP0201,DOC01549,2025-09-18,1.0
42206,REP0225,DOC01995,2026-02-02,7.0
42207,REP0471,DOC00627,2026-04-16,3.0
42208,REP0463,DOC04065,2026-05-13,6.0
42209,REP0267,DOC00476,2025-10-30,7.0
42210,REP0151,DOC02312,2025-12-23,9.0
42211,REP0410,DOC00404,2026-01-06,4.0
42212,REP0257,DOC04219,2026-03-03,1.0
42213,REP0478,DOC04295,2025-11-30,10.0
42214,REP0081,DOC03389,2026-04-01,8.0
42215,REP0431,DOC00556,2025-05-21,
42216,REP0366,DOC01203,2026-04-05,1.0
42217,REP0425,DOC03514,2026-04-12,9.0
42218,REP0407,DOC03968,2026-04-10,4.0
42219,REP0100,DOC01141,2025-10-06,9.0
42220,REP0105,DOC02807,2025-07-12,5.0
42221,REP0252,DOC01438,2026-01-21,9.0
42222,REP0133,DOC01891,2026-04-06,5.0
42223,REP0099,DOC03565,2026-04-28,5.0
42224,REP0178,DOC00613,2026-05-02,5.0
42225,REP0265,DOC03806,2025-08-22,3.0
42226,REP0132,DOC04498,2025-05-21,4.0
42227,REP0199,DOC00281,2025-07-13,1.0
42228,REP0193,DOC00162,2026-05-05,7.0
42229,REP0208,DOC00044,2025-07-30,8.0
42230,REP0057,DOC04007,2025-10-16,4.0
42231,REP0380,DOC02524,2026-01-13,4.0
42232,REP0409,DOC01626,2025-09-05,
42233,REP0442,DOC03243,2026-05-08,1.0
42234,REP0262,DOC01940,2025-12-01,
42235,REP0230,DOC01794,2025-07-08,
42236,REP0142,DOC02546,2025-07-31,4.0
42237,REP0063,DOC01826,2025-06-02,9.0
42238,REP0118,DOC00823,2025-08-25,9.0
42239,REP0485,DOC00469,2025-11-28,6.0
42240,REP0459,DOC01992,2025-07-18,
42241,REP0321,DOC02263,2025-08-21,
42242,REP0308,DOC02667,2025-10-30,8.0
42243,REP0490,DOC02888,2025-12-03,5.0
42244,REP0321,DOC00321,2025-11-22,4.0
42245,REP0245,DOC00940,2025-11-28,5.0
42246,REP0381,DOC02347,2025-12-30,10.0
42247,REP0356,DOC03146,2025-06-17,4.0
42248,REP0136,DOC04541,2025-09-24,6.0
42249,REP0096,DOC00141,2026-05-12,10.0
42250,REP0225,DOC00882,2025-11-26,8.0
42251,REP0008,DOC01526,2025-06-05,4.0
42252,REP0014,DOC01052,2025-10-01,9.0
42253,REP0024,DOC04254,2025-11-23,5.0
42254,REP0192,DOC03154,2025-07-21,4.0
42255,REP0241,DOC00826,2026-05-10,2.0
42256,REP0489,DOC02069,2026-02-19,7.0
42257,REP0349,DOC01370,2026-02-24,4.0
42258,REP0025,DOC02265,2025-07-24,7.0
42259,REP0390,DOC04947,2025-12-22,9.0
42260,REP0129,DOC04585,2025-07-30,8.0
42261,REP0087,DOC02361,2025-07-11,9.0
42262,REP0233,DOC03858,2025-12-16,4.0
42263,REP0289,DOC03988,2025-10-18,10.0
42264,REP0398,DOC04967,2026-03-16,
42265,REP0447,DOC04258,2025-12-07,2.0
42266,REP0056,DOC01418,2025-09-24,2.0
42267,REP0190,DOC00289,2025-05-16,8.0
42268,REP0028,DOC03699,2025-11-10,9.0
42269,REP0029,DOC03987,2026-01-19,6.0
42270,REP0491,DOC02737,2025-06-05,
42271,REP0488,DOC00030,2026-03-29,5.0
42272,REP0279,DOC00211,2026-01-01,5.0
42273,REP0172,DOC04565,2025-08-18,5.0
42274,REP0038,DOC02363,2026-01-02,1.0
42275,REP0433,DOC02806,2025-11-14,10.0
42276,REP0299,DOC01516,2025-09-01,4.0
42277,REP0266,DOC03022,2025-09-23,2.0
42278,REP0027,DOC04373,2026-01-28,
42279,REP0136,DOC02997,2026-02-05,9.0
42280,REP0236,DOC04531,2025-08-04,1.0
42281,REP0245,DOC00408,2025-06-08,2.0
42282,REP0452,DOC02277,2025-06-17,3.0
42283,REP0469,DOC01711,2025-06-22,10.0
42284,REP0085,DOC00826,2025-07-04,9.0
42285,REP0414,DOC03121,2026-05-03,5.0
42286,REP0013,DOC00396,2026-04-01,5.0
42287,REP0058,DOC03753,2025-05-27,6.0
42288,REP0259,DOC01596,2025-09-05,5.0
42289,REP0468,DOC00781,2025-11-11,1.0
42290,REP0100,DOC02493,2025-12-01,9.0
42291,REP0104,DOC01109,2026-02-17,4.0
42292,REP0261,DOC00501,2025-11-20,10.0
42293,REP0278,DOC01859,2026-05-01,5.0
42294,REP0442,DOC03313,2025-09-06,7.0
42295,REP0066,DOC00230,2025-05-24,4.0
42296,REP0089,DOC00246,2025-07-04,3.0
42297,REP0296,DOC00101,2025-06-14,9.0
42298,REP0088,DOC02857,2026-03-12,6.0
42299,REP0378,DOC03001,2025-06-03,6.0
42300,REP0005,DOC01694,2025-05-19,3.0
42301,REP0144,DOC01069,2025-12-19,8.0
42302,REP0117,DOC04170,2026-01-17,6.0
42303,REP0271,DOC00257,2026-01-17,6.0
42304,REP0499,DOC01127,2026-02-17,5.0
42305,REP0205,DOC01116,2026-04-30,1.0
42306,REP0075,DOC01261,2025-06-08,9.0
42307,REP0080,DOC02771,2026-02-04,4.0
42308,REP0018,DOC04180,2026-04-09,2.0
42309,REP0217,DOC00532,2026-03-14,
42310,REP0431,DOC04959,2025-06-11,8.0
42311,REP0102,DOC04095,2025-08-09,9.0
42312,REP0488,DOC00858,2026-01-19,
42313,REP0132,DOC03619,2026-01-01,6.0
42314,REP0309,DOC02141,2026-03-30,1.0
42315,REP0058,DOC03033,2025-05-30,1.0
42316,REP0112,DOC02360,2025-11-14,
42317,REP0085,DOC02342,2025-09-24,5.0
42318,REP0331,DOC02781,2026-04-07,6.0
42319,REP0314,DOC04694,2026-03-24,3.0
42320,REP0116,DOC04538,2026-04-26,3.0
42321,REP0315,DOC02678,2025-08-05,9.0
42322,REP0162,DOC04718,2025-06-07,10.0
42323,REP0286,DOC03784,2025-07-05,6.0
42324,REP0438,DOC04682,2025-08-04,8.0
42325,REP0324,DOC00463,2025-12-10,1.0
42326,REP0206,DOC01343,2025-10-28,1.0
42327,REP0331,DOC00621,2026-04-16,9.0
42328,REP0068,DOC01511,2026-02-17,10.0
42329,REP0410,DOC04007,2026-02-27,9.0
42330,REP0387,DOC00917,2025-08-12,1.0
42331,REP0248,DOC03300,2026-05-12,10.0
42332,REP0057,DOC02864,2025-07-04,2.0
42333,REP0165,DOC04098,2025-06-30,4.0
42334,REP0166,DOC03483,2025-08-18,10.0
42335,REP0297,DOC00775,2025-09-23,9.0
42336,REP0004,DOC03177,2025-07-22,
42337,REP0410,DOC01242,2025-09-30,7.0
42338,REP0295,DOC02323,2025-12-21,3.0
42339,REP0365,DOC00936,2025-10-04,
42340,REP0106,DOC01338,2026-03-21,7.0
42341,REP0108,DOC04506,2026-03-01,9.0
42342,REP0170,DOC03530,2025-07-18,6.0
42343,REP0267,DOC04900,2025-07-30,4.0
42344,REP0267,DOC00300,2026-01-11,9.0
42345,REP0054,DOC02045,2026-02-21,
42346,REP0486,DOC03072,2025-05-16,6.0
42347,REP0166,DOC03904,2025-11-22,4.0
42348,REP0254,DOC02687,2026-02-28,4.0
42349,REP0276,DOC01815,2025-09-13,
42350,REP0154,DOC00073,2025-07-10,9.0
42351,REP0128,DOC01055,2025-12-07,8.0
42352,REP0486,DOC01415,2025-12-19,1.0
42353,REP0076,DOC04295,2025-07-14,3.0
42354,REP0375,DOC02429,2025-10-26,3.0
42355,REP0221,DOC04810,2026-03-18,10.0
42356,REP0270,DOC02222,2025-06-16,3.0
42357,REP0434,DOC03997,2025-09-22,3.0
42358,REP0123,DOC03801,2025-11-24,3.0
42359,REP0025,DOC00233,2026-03-12,
42360,REP0439,DOC01822,2025-06-13,3.0
42361,REP0435,DOC01459,2026-02-27,5.0
42362,REP0106,DOC03795,2026-02-17,10.0
42363,REP0106,DOC03573,2025-09-11,7.0
42364,REP0103,DOC01566,2025-12-30,4.0
42365,REP0474,DOC03362,2026-04-03,10.0
42366,REP0266,DOC01756,2026-05-08,1.0
42367,REP0014,DOC02323,2025-08-11,
42368,REP0133,DOC04102,2026-05-03,1.0
42369,REP0441,DOC03217,2026-03-17,10.0
42370,REP0022,DOC03173,2025-11-06,7.0
42371,REP0075,DOC00603,2025-11-14,2.0
42372,REP0285,DOC03216,2026-04-20,3.0
42373,REP0391,DOC03524,2025-09-11,7.0
42374,REP0244,DOC00023,2025-10-04,
42375,REP0256,DOC03267,2026-02-01,5.0
42376,REP0146,DOC03518,2026-02-27,2.0
42377,REP0415,DOC02392,2025-06-06,
42378,REP0427,DOC01935,2025-08-05,7.0
42379,REP0212,DOC04043,2025-05-22,8.0
42380,REP0249,DOC00579,2025-10-03,1.0
42381,REP0035,DOC02515,2025-05-13,6.0
42382,REP0327,DOC04268,2026-02-15,10.0
42383,REP0253,DOC04582,2025-05-27,7.0
42384,REP0350,DOC04803,2025-10-22,5.0
42385,REP0260,DOC04139,2025-09-06,2.0
42386,REP0307,DOC01136,2025-10-23,
42387,REP0350,DOC00747,2026-02-13,8.0
42388,REP0286,DOC03902,2026-03-22,1.0
42389,REP0350,DOC01419,2026-01-08,6.0
42390,REP0181,DOC04575,2026-02-05,6.0
42391,REP0210,DOC03209,2025-10-30,10.0
42392,REP0491,DOC02950,2026-02-28,7.0
42393,REP0110,DOC04337,2026-05-08,3.0
42394,REP0330,DOC03638,2026-02-23,2.0
42395,REP0142,DOC02878,2026-04-09,6.0
42396,REP0164,DOC00633,2026-04-29,4.0
42397,REP0087,DOC04331,2025-11-01,10.0
42398,REP0140,DOC04434,2025-11-30,5.0
42399,REP0332,DOC00599,2026-03-16,4.0
42400,REP0162,DOC03203,2026-03-25,2.0
42401,REP0026,DOC00896,2025-11-01,3.0
42402,REP0134,DOC04587,2025-11-10,5.0
42403,REP0357,DOC01283,2025-11-01,3.0
42404,REP0115,DOC00963,2025-07-13,2.0
42405,REP0181,DOC01311,2025-06-06,9.0
42406,REP0399,DOC03399,2025-06-21,7.0
42407,REP0362,DOC04663,2025-12-18,8.0
42408,REP0359,DOC00971,2025-06-25,8.0
42409,REP0147,DOC02140,2025-08-07,9.0
42410,REP0360,DOC00892,2025-09-01,10.0
42411,REP0431,DOC02276,2025-10-28,5.0
42412,REP0215,DOC03182,2026-02-12,3.0
42413,REP0484,DOC02329,2025-11-02,8.0
42414,REP0077,DOC02598,2025-10-19,1.0
42415,REP0095,DOC02876,2025-11-15,
42416,REP0445,DOC03157,2025-12-11,2.0
42417,REP0485,DOC01222,2026-04-10,2.0
42418,REP0218,DOC03148,2025-06-21,1.0
42419,REP0363,DOC00977,2026-04-16,10.0
42420,REP0368,DOC01197,2025-09-10,4.0
42421,REP0052,DOC00612,2025-07-04,4.0
42422,REP0274,DOC00624,2026-04-26,2.0
42423,REP0444,DOC04864,2025-08-07,2.0
42424,REP0175,DOC01450,2026-03-07,9.0
42425,REP0313,DOC02682,2026-02-25,6.0
42426,REP0033,DOC04189,2026-03-21,10.0
42427,REP0360,DOC01893,2026-01-29,10.0
42428,REP0416,DOC03614,2025-10-08,7.0
42429,REP0132,DOC03905,2026-04-05,7.0
42430,REP0425,DOC03660,2025-09-02,6.0
42431,REP0275,DOC01830,2025-11-16,10.0
42432,REP0007,DOC03412,2025-05-14,4.0
42433,REP0495,DOC01806,2026-01-25,6.0
42434,REP0227,DOC00482,2026-04-16,10.0
42435,REP0255,DOC03931,2025-09-21,10.0
42436,REP0282,DOC04857,2025-12-12,9.0
42437,REP0236,DOC03305,2025-09-02,9.0
42438,REP0343,DOC03305,2026-01-04,8.0
42439,REP0354,DOC03033,2025-07-26,4.0
42440,REP0435,DOC02826,2025-11-10,1.0
42441,REP0184,DOC02087,2025-08-01,8.0
42442,REP0199,DOC02656,2026-03-11,
