call_id,rep_id,prescriber_id,call_date,feedback_score,territory_id
36069,REP0109,DOC00485,2025-08-27,5.0,53
36071,REP0166,DOC01268,2025-06-12,1.0,56
36072,REP0400,DOC01143,2025-06-12,7.0,6
36073,REP0362,DOC00666,2026-01-13,2.0,52
36074,REP0445,DOC02600,2025-05-19,9.0,26
36075,REP0443,DOC01195,2025-06-29,5.0,5
36076,REP0331,DOC00300,2026-01-31,2.0,50
36077,REP0481,DOC01214,2025-12-27,2.0,49
36078,REP0335,DOC00952,2026-03-04,5.0,21
36079,REP0112,DOC01831,2025-10-29,3.0,39
36080,REP0234,DOC01662,2026-01-06,5.0,49
36081,REP0202,DOC04876,2025-05-14,3.0,28
36082,REP0323,DOC00533,2026-05-06,3.0,4
36083,REP0139,DOC02135,2025-08-02,3.0,71
36084,REP0267,DOC04877,2025-05-22,7.0,34
36085,REP0272,DOC04654,2026-03-26,10.0,54
36086,REP0166,DOC04720,2025-08-08,2.0,56
36087,REP0414,DOC01524,2026-04-22,7.0,4
36088,REP0169,DOC01214,2026-01-21,2.0,6
36089,REP0257,DOC01592,2026-01-06,6.0,78
36090,REP0124,DOC01153,2025-11-24,10.0,46
36091,REP0038,DOC02489,2025-08-22,6.0,33
36092,REP0370,DOC03182,2026-04-21,3.0,26
36093,REP0249,DOC01878,2026-02-14,9.0,3
36094,REP0237,DOC01692,2025-12-19,9.0,63
36095,REP0098,DOC00132,2025-05-22,7.0,52
36096,REP0060,DOC03271,2025-07-22,10.0,34
36097,REP0019,DOC02984,2025-11-16,2.0,10
36098,REP0124,DOC00053,2026-04-27,5.0,46
36099,REP0226,DOC01506,2025-11-24,9.0,66
36100,REP0443,DOC04434,2025-10-28,7.0,5
36101,REP0100,DOC02099,2026-05-02,2.0,69
36102,REP0324,DOC02934,2025-07-25,2.0,4
36103,REP0394,DOC03866,2026-02-14,10.0,18
36105,REP0248,DOC03938,2025-06-12,7.0,5
36106,REP0080,DOC03823,2025-07-03,6.0,55
36107,REP0085,DOC02881,2025-07-14,2.0,62
36108,REP0348,DOC04353,2025-06-07,7.0,78
36109,REP0456,DOC03385,2025-06-01,3.0,11
36113,REP0194,DOC00617,2026-04-09,8.0,57
36115,REP0378,DOC03614,2025-06-01,6.0,38
36118,REP0415,DOC01344,2025-06-03,10.0,75
36119,REP0153,DOC00217,2025-10-30,4.0,45
36120,REP0343,DOC00450,2025-09-24,6.0,5
36121,REP0491,DOC01722,2026-04-15,3.0,35
36122,REP0405,DOC01280,2026-01-10,8.0,56
36123,REP0272,DOC01110,2025-12-15,2.0,54
36124,REP0132,DOC03766,2025-10-21,5.0,5
36125,REP0363,DOC03319,2026-05-07,2.0,79
36126,REP0430,DOC00658,2025-06-09,3.0,79
36127,REP0008,DOC00784,2025-11-20,9.0,78
36128,REP0134,DOC01183,2025-10-30,2.0,37
36129,REP0381,DOC04599,2025-11-24,5.0,28
36130,REP0384,DOC01584,2025-11-28,10.0,57
36131,REP0309,DOC03708,2025-12-11,6.0,69
36132,REP0375,DOC01869,2026-04-30,6.0,3
36133,REP0192,DOC04770,2025-11-05,5.0,3
36134,REP0091,DOC03306,2025-05-27,8.0,61
36135,REP0435,DOC00376,2025-06-25,7.0,66
36136,REP0249,DOC00060,2025-08-05,10.0,3
36139,REP0484,DOC03241,2025-12-01,8.0,60
36141,REP0216,DOC03144,2025-10-20,6.0,33
36142,REP0134,DOC03985,2025-12-29,2.0,37
36143,REP0446,DOC03211,2025-10-14,1.0,68
36144,REP0107,DOC03764,2026-01-31,5.0,57
36145,REP0161,DOC03436,2025-09-20,2.0,3
36146,REP0258,DOC01651,2026-05-09,5.0,73
36147,REP0425,DOC03203,2025-12-15,6.0,24
36148,REP0016,DOC00250,2026-03-20,10.0,39
36149,REP0358,DOC01161,2026-05-01,2.0,26
36150,REP0375,DOC03583,2026-03-30,6.0,3
36151,REP0059,DOC00074,2026-01-05,1.0,74
36152,REP0009,DOC04616,2026-01-14,9.0,69
36153,REP0499,DOC00784,2025-05-14,1.0,11
36154,REP0197,DOC04875,2025-07-03,1.0,74
36155,REP0117,DOC02327,2026-01-21,1.0,18
36156,REP0010,DOC00952,2025-06-05,4.0,47
36157,REP0350,DOC03066,2025-06-12,1.0,27
36158,REP0007,DOC01686,2026-04-25,9.0,29
36159,REP0349,DOC03944,2025-06-15,3.0,45
36160,REP0194,DOC01426,2025-06-01,6.0,57
36161,REP0404,DOC04903,2025-10-15,9.0,59
36162,REP0123,DOC02696,2025-05-22,8.0,7
36163,REP0063,DOC02693,2025-08-05,6.0,58
36164,REP0004,DOC04869,2026-02-20,10.0,16
36165,REP0284,DOC04627,2025-09-19,4.0,14
36167,REP0250,DOC00381,2025-10-16,5.0,53
36168,REP0419,DOC04157,2025-11-23,3.0,55
36169,REP0130,DOC01981,2026-04-06,7.0,27
36170,REP0425,DOC02236,2026-01-22,6.0,24
36172,REP0075,DOC02551,2025-10-01,6.0,24
36175,REP0358,DOC00114,2026-01-28,7.0,26
36176,REP0385,DOC00208,2026-02-19,4.0,17
36178,REP0411,DOC00455,2025-06-02,1.0,21
36180,REP0167,DOC01757,2026-03-06,2.0,33
36181,REP0201,DOC01582,2025-08-27,3.0,24
36182,REP0168,DOC01127,2025-12-16,4.0,38
36183,REP0284,DOC00904,2025-07-28,2.0,14
36184,REP0469,DOC00654,2026-02-11,3.0,40
36185,REP0348,DOC01908,2025-09-28,5.0,78
36186,REP0493,DOC00078,2025-05-24,4.0,40
36187,REP0408,DOC04131,2025-11-10,8.0,33
36188,REP0338,DOC00588,2026-04-07,7.0,61
36189,REP0051,DOC00427,2026-04-11,5.0,29
36191,REP0073,DOC02505,2025-10-17,9.0,49
36192,REP0282,DOC03179,2025-09-12,2.0,23
36194,REP0052,DOC02327,2025-08-20,5.0,13
36196,REP0262,DOC00608,2026-04-09,4.0,77
36197,REP0443,DOC04033,2026-04-07,6.0,5
36198,REP0373,DOC01028,2025-10-24,2.0,56
36200,REP0063,DOC01659,2026-01-19,6.0,58
36201,REP0036,DOC01896,2025-08-19,5.0,50
36202,REP0009,DOC00286,2025-11-11,5.0,69
36203,REP0330,DOC03430,2025-11-11,9.0,32
36204,REP0323,DOC01185,2026-04-10,7.0,4
36205,REP0241,DOC01441,2026-03-28,6.0,77
36207,REP0327,DOC02015,2026-01-20,5.0,67
36208,REP0090,DOC02114,2025-12-29,1.0,12
36209,REP0264,DOC04326,2025-09-13,2.0,62
36210,REP0299,DOC03287,2025-09-22,3.0,30
36211,REP0205,DOC02804,2026-03-22,1.0,8
36212,REP0291,DOC00012,2026-04-06,2.0,50
36213,REP0211,DOC02661,2025-07-28,5.5,64
36214,REP0366,DOC00686,2025-10-02,5.0,14
36215,REP0278,DOC01253,2025-12-09,5.0,5
36216,REP0464,DOC00242,2025-12-02,10.0,23
36217,REP0207,DOC03888,2025-05-22,10.0,60
36218,REP0322,DOC00213,2026-01-06,9.0,8
36219,REP0358,DOC02922,2025-06-17,4.0,26
36220,REP0405,DOC04437,2026-01-24,5.0,56
36221,REP0094,DOC03109,2025-11-23,7.0,9
36222,REP0199,DOC02493,2026-03-07,10.0,72
36224,REP0169,DOC04571,2026-02-21,10.0,6
36225,REP0297,DOC03704,2026-01-02,6.0,38
36226,REP0433,DOC02577,2026-03-13,10.0,62
36227,REP0227,DOC01824,2025-07-09,7.0,10
36229,REP0098,DOC01202,2025-05-22,3.0,52
36230,REP0193,DOC00971,2025-08-06,2.0,16
36231,REP0266,DOC00786,2025-07-23,9.0,32
36232,REP0350,DOC00706,2026-04-24,8.0,27
36233,REP0224,DOC04515,2026-02-21,4.0,47
36234,REP0067,DOC03590,2025-12-14,9.0,21
36235,REP0138,DOC04807,2026-04-30,3.0,17
36237,REP0401,DOC02637,2025-12-19,6.0,52
36238,REP0239,DOC00614,2026-03-14,5.0,27
36239,REP0451,DOC00578,2026-02-16,2.0,1
36240,REP0475,DOC04808,2026-04-23,1.0,9
36241,REP0309,DOC01097,2025-09-01,3.0,69
36243,REP0004,DOC03889,2025-12-05,5.0,16
36244,REP0324,DOC02893,2026-03-19,5.0,4
36245,REP0369,DOC01763,2025-08-02,2.0,2
36246,REP0352,DOC03244,2025-10-13,3.0,26
36247,REP0102,DOC02293,2026-04-08,2.0,25
36250,REP0119,DOC03229,2025-05-24,5.0,9
36251,REP0188,DOC03724,2026-01-16,1.0,15
36253,REP0493,DOC03052,2026-03-14,6.0,40
36254,REP0454,DOC01899,2026-01-09,10.0,38
36255,REP0190,DOC03372,2026-05-01,4.0,1
36256,REP0483,DOC00862,2026-01-02,7.0,62
36257,REP0110,DOC04191,2026-02-23,6.0,42
36258,REP0416,DOC03541,2026-03-09,5.0,62
36259,REP0302,DOC04554,2025-07-22,6.0,29
36260,REP0279,DOC03588,2025-11-29,3.0,57
36261,REP0106,DOC00530,2026-04-24,2.0,16
36262,REP0165,DOC03516,2026-04-20,9.0,25
36263,REP0126,DOC02669,2025-07-20,10.0,40
36264,REP0346,DOC00896,2025-06-01,1.0,34
36265,REP0098,DOC01662,2026-03-13,3.0,52
36267,REP0331,DOC01637,2026-01-17,10.0,50
36268,REP0370,DOC03476,2025-10-14,5.0,26
36269,REP0442,DOC00692,2025-12-25,2.0,44
36271,REP0341,DOC03936,2026-03-03,7.0,70
36273,REP0344,DOC00244,2026-03-16,5.0,12
36274,REP0143,DOC04955,2025-10-11,1.0,70
36275,REP0195,DOC02473,2026-03-16,9.0,75
36276,REP0130,DOC04829,2025-05-21,1.0,27
36277,REP0455,DOC03893,2025-10-21,5.0,37
36278,REP0389,DOC02136,2025-07-25,6.0,13
36279,REP0437,DOC02461,2025-07-25,9.0,75
36280,REP0429,DOC02599,2026-03-28,5.0,4
36282,REP0093,DOC04106,2026-03-25,6.0,76
36283,REP0297,DOC02031,2026-01-26,6.0,38
36284,REP0447,DOC03337,2026-03-04,9.0,19
36285,REP0480,DOC01714,2026-02-27,1.0,35
36286,REP0222,DOC01995,2026-01-25,3.0,6
36287,REP0200,DOC00268,2025-10-31,9.0,76
36288,REP0288,DOC00386,2026-03-18,3.0,38
36289,REP0362,DOC01498,2025-08-13,4.0,52
36290,REP0258,DOC03089,2025-05-24,4.0,73
36291,REP0010,DOC02083,2026-01-20,2.0,47
36292,REP0171,DOC02758,2025-08-17,1.0,44
36293,REP0375,DOC02851,2025-06-05,4.0,3
36295,REP0101,DOC04064,2026-05-06,3.0,12
36296,REP0110,DOC04386,2025-12-19,5.0,42
36297,REP0247,DOC03083,2025-12-27,9.0,69
36298,REP0323,DOC03971,2025-09-14,8.0,4
36299,REP0244,DOC03154,2025-08-25,8.0,21
36300,REP0023,DOC01362,2025-10-21,7.0,10
36301,REP0354,DOC02934,2025-12-26,9.0,56
36302,REP0466,DOC00179,2025-10-18,10.0,44
36303,REP0225,DOC03667,2025-12-23,5.0,25
36304,REP0353,DOC03817,2026-04-06,8.0,47
36305,REP0444,DOC01113,2025-12-24,6.0,70
36306,REP0465,DOC04716,2025-11-25,6.0,10
36307,REP0262,DOC00514,2025-05-27,4.0,77
36308,REP0269,DOC04866,2026-02-16,4.0,39
36309,REP0021,DOC04229,2025-10-02,1.0,34
36310,REP0479,DOC02977,2025-09-23,8.0,38
36311,REP0314,DOC01692,2025-09-28,8.0,77
36312,REP0120,DOC04658,2025-12-02,7.0,74
36313,REP0469,DOC00169,2025-10-25,2.0,40
36314,REP0481,DOC03018,2026-02-14,5.0,49
36316,REP0120,DOC00817,2025-08-09,10.0,74
36317,REP0198,DOC02194,2025-12-22,6.0,16
36318,REP0136,DOC02897,2025-10-29,5.0,8
36319,REP0077,DOC02457,2025-12-23,9.0,62
36320,REP0354,DOC03468,2025-09-19,5.0,56
36321,REP0058,DOC02863,2025-06-11,1.0,26
36322,REP0424,DOC03029,2026-04-29,5.0,36
36325,REP0077,DOC02115,2025-10-22,10.0,62
36326,REP0449,DOC04807,2026-04-19,7.0,12
36327,REP0010,DOC01596,2025-12-10,10.0,47
36329,REP0069,DOC03284,2026-01-18,8.0,10
36330,REP0148,DOC00939,2025-09-20,7.0,39
36331,REP0062,DOC02469,2025-08-04,8.0,68
36332,REP0013,DOC03555,2026-03-16,6.0,76
36333,REP0186,DOC00341,2025-11-03,2.0,49
36334,REP0165,DOC02228,2026-05-05,10.0,25
36335,REP0010,DOC01278,2026-04-19,4.0,47
36337,REP0162,DOC00840,2026-02-27,9.0,77
36338,REP0290,DOC02291,2025-10-14,7.0,38
36339,REP0414,DOC01956,2026-04-23,9.0,4
36340,REP0421,DOC04234,2026-02-23,10.0,3
36341,REP0196,DOC03420,2026-03-24,3.0,12
36342,REP0034,DOC00126,2025-08-22,8.0,24
36343,REP0160,DOC03474,2025-10-13,2.0,1
36344,REP0085,DOC03932,2026-02-04,9.0,62
36345,REP0058,DOC03839,2025-07-21,3.0,26
36346,REP0361,DOC00258,2026-05-11,4.0,8
36347,REP0408,DOC00554,2025-10-13,9.0,33
36348,REP0265,DOC04703,2025-08-24,8.0,65
36349,REP0297,DOC01746,2025-10-22,1.0,38
36350,REP0408,DOC03600,2025-06-18,3.0,33
36351,REP0025,DOC01002,2025-09-14,6.0,58
36353,REP0264,DOC04807,2026-02-20,7.0,62
36354,REP0382,DOC02182,2025-06-17,2.0,74
36355,REP0114,DOC03478,2026-03-26,1.0,5
36356,REP0105,DOC00370,2025-07-11,8.0,23
36357,REP0093,DOC00863,2026-04-02,9.0,76
36358,REP0089,DOC03821,2026-01-20,8.0,49
36359,REP0443,DOC04270,2025-09-25,10.0,5
36361,REP0038,DOC00420,2026-01-07,2.0,33
36362,REP0092,DOC00297,2026-01-09,9.0,19
36363,REP0119,DOC04087,2026-03-06,4.0,9
36364,REP0211,DOC02883,2025-09-26,5.5,64
36365,REP0160,DOC00791,2025-10-24,8.0,1
36366,REP0101,DOC00317,2025-08-31,5.0,12
36369,REP0284,DOC00144,2026-03-03,7.0,14
36370,REP0440,DOC00830,2026-01-13,1.0,51
36371,REP0355,DOC02675,2025-06-03,6.0,63
36372,REP0392,DOC03465,2025-11-18,10.0,10
36373,REP0297,DOC02807,2025-09-16,4.0,38
36374,REP0374,DOC03650,2026-04-09,10.0,7
36375,REP0023,DOC03395,2025-09-16,5.0,10
36376,REP0438,DOC01295,2026-02-12,9.0,8
36377,REP0488,DOC00531,2025-06-12,5.0,9
36379,REP0279,DOC01167,2025-08-30,1.0,57
36380,REP0032,DOC03671,2025-11-10,3.0,2
36381,REP0138,DOC03339,2025-12-25,2.0,17
36382,REP0081,DOC02111,2025-08-21,8.0,13
36383,REP0419,DOC04291,2026-01-17,1.0,55
36384,REP0355,DOC02731,2025-11-20,2.0,63
36385,REP0319,DOC01665,2025-07-06,9.0,80
36387,REP0292,DOC00853,2025-10-15,9.0,30
36388,REP0093,DOC03097,2026-02-25,1.0,76
36390,REP0046,DOC04306,2025-12-28,7.0,33
36391,REP0027,DOC00225,2025-12-19,4.0,69
36393,REP0162,DOC00419,2025-11-25,10.0,77
36395,REP0101,DOC00131,2025-06-10,1.0,12
36396,REP0187,DOC02995,2026-03-12,3.0,14
36397,REP0438,DOC03545,2026-02-03,2.0,8
36398,REP0473,DOC02999,2025-12-25,8.0,73
36399,REP0194,DOC02194,2026-04-26,9.0,57
36400,REP0158,DOC02995,2025-11-13,5.0,61
36402,REP0457,DOC02088,2025-11-04,5.0,77
36403,REP0407,DOC03694,2025-06-20,1.0,70
36405,REP0212,DOC01368,2026-01-02,8.0,27
36407,REP0385,DOC02881,2025-07-01,2.0,17
36408,REP0312,DOC01377,2025-10-28,3.0,53
36409,REP0167,DOC01096,2025-11-24,2.0,33
36410,REP0343,DOC03464,2025-10-24,8.0,5
36411,REP0274,DOC01995,2026-01-17,9.0,50
36412,REP0298,DOC01298,2026-01-04,9.0,79
36413,REP0480,DOC01128,2026-01-02,6.0,35
36414,REP0111,DOC03649,2025-07-05,10.0,58
36415,REP0329,DOC02442,2025-06-23,10.0,27
36416,REP0203,DOC03109,2025-08-29,5.0,8
36418,REP0065,DOC01710,2025-07-10,5.0,29
36419,REP0203,DOC00728,2026-03-16,5.0,8
36420,REP0161,DOC01554,2025-07-30,4.0,3
36421,REP0414,DOC02639,2025-05-27,5.0,4
36422,REP0133,DOC01952,2026-03-30,8.0,29
36423,REP0178,DOC02022,2025-08-02,2.0,80
36424,REP0193,DOC03307,2025-12-24,8.0,16
36425,REP0266,DOC01556,2026-02-19,10.0,32
36427,REP0205,DOC00585,2025-12-05,1.0,8
36428,REP0155,DOC03497,2025-07-18,10.0,58
36429,REP0072,DOC01378,2025-09-01,6.0,64
36430,REP0156,DOC04259,2025-07-10,5.0,20
36431,REP0173,DOC03257,2025-10-08,9.0,32
36432,REP0308,DOC01400,2025-10-21,1.0,17
36434,REP0062,DOC02322,2026-01-31,7.0,68
36435,REP0373,DOC04763,2026-01-22,9.0,56
36436,REP0460,DOC04831,2026-01-01,6.0,6
36437,REP0475,DOC01948,2025-08-27,2.0,9
36438,REP0381,DOC01167,2025-12-04,7.0,28
36440,REP0060,DOC01828,2025-12-14,5.0,34
36441,REP0086,DOC00736,2025-09-06,8.0,13
36442,REP0424,DOC01069,2026-01-18,6.0,36
36443,REP0143,DOC03703,2026-03-15,3.0,70
36444,REP0351,DOC01181,2025-06-21,6.0,73
36445,REP0007,DOC03554,2025-06-09,1.0,29
36446,REP0295,DOC01174,2025-11-30,8.0,63
36447,REP0497,DOC02376,2025-11-12,9.0,64
36448,REP0179,DOC03383,2026-03-12,7.0,75
36449,REP0227,DOC03980,2025-09-13,6.0,10
36450,REP0007,DOC03554,2026-05-10,9.0,29
36451,REP0140,DOC02704,2025-09-07,8.0,45
36452,REP0014,DOC02863,2025-07-28,10.0,16
36453,REP0034,DOC01532,2025-10-18,4.0,24
36455,REP0423,DOC03867,2025-07-21,2.0,40
36456,REP0240,DOC02044,2025-12-15,1.0,49
36457,REP0329,DOC04491,2026-04-22,5.5,27
36458,REP0320,DOC00863,2025-08-18,7.0,75
36459,REP0097,DOC03727,2025-07-31,8.0,78
36460,REP0268,DOC04955,2025-06-13,10.0,72
36461,REP0126,DOC03617,2026-01-24,9.0,40
36462,REP0034,DOC04295,2025-09-02,8.0,24
36463,REP0283,DOC02775,2026-03-21,5.0,79
36464,REP0406,DOC04452,2026-01-28,7.0,59
36465,REP0018,DOC03094,2025-06-01,5.0,23
36466,REP0430,DOC01857,2026-03-17,1.0,79
36467,REP0428,DOC00570,2025-11-11,6.0,75
36469,REP0293,DOC03531,2026-04-15,9.0,79
36470,REP0391,DOC01011,2026-01-22,4.0,68
36471,REP0068,DOC03724,2025-12-12,6.0,36
36472,REP0237,DOC03516,2026-02-23,10.0,63
36473,REP0080,DOC02376,2025-05-20,1.0,55
36474,REP0086,DOC01485,2025-09-29,1.0,13
36475,REP0060,DOC01569,2026-01-17,7.0,34
36477,REP0179,DOC01485,2026-01-15,5.0,75
36478,REP0356,DOC01306,2025-08-12,6.0,48
36479,REP0084,DOC04663,2025-07-08,3.0,17
36481,REP0308,DOC04276,2025-10-12,10.0,17
36482,REP0252,DOC00393,2025-12-06,5.0,53
36483,REP0481,DOC03023,2025-09-11,8.0,49
36484,REP0333,DOC01337,2026-04-18,3.0,51
36485,REP0180,DOC04281,2025-11-02,6.0,36
36487,REP0310,DOC03375,2026-05-10,5.0,34
36488,REP0425,DOC00880,2025-10-21,3.0,24
36489,REP0426,DOC00084,2026-01-02,9.0,6
36490,REP0486,DOC01007,2025-12-10,3.0,78
36491,REP0150,DOC00438,2025-08-12,9.0,19
36493,REP0279,DOC02372,2026-05-01,6.0,57
36495,REP0113,DOC00979,2025-06-30,2.0,14
36496,REP0376,DOC00572,2025-09-13,7.0,23
36497,REP0417,DOC00421,2026-01-14,1.0,62
36499,REP0041,DOC01759,2025-12-27,5.0,51
36500,REP0158,DOC01452,2025-07-29,10.0,61
36501,REP0206,DOC00803,2025-08-08,6.0,58
36503,REP0484,DOC01224,2025-12-15,3.0,60
36504,REP0185,DOC03410,2025-09-29,7.0,47
36505,REP0072,DOC02601,2026-03-04,4.0,64
36506,REP0057,DOC04351,2025-05-13,1.0,8
36507,REP0239,DOC02525,2026-01-30,6.0,27
36508,REP0062,DOC00464,2025-10-22,4.0,68
36509,REP0342,DOC00505,2026-05-04,1.0,1
36510,REP0057,DOC00534,2025-10-26,5.0,8
36512,REP0243,DOC02220,2026-05-12,1.0,1
36513,REP0483,DOC04327,2025-05-30,5.0,62
36515,REP0482,DOC04106,2025-10-24,10.0,69
36516,REP0124,DOC02132,2025-07-01,6.0,46
36517,REP0470,DOC01926,2025-11-02,3.0,2
36518,REP0153,DOC04475,2025-12-26,4.0,45
36519,REP0255,DOC02550,2026-02-10,3.0,74
36520,REP0217,DOC01895,2025-08-11,2.0,77
36521,REP0424,DOC04712,2025-12-21,6.0,36
36522,REP0232,DOC02088,2025-09-27,2.0,65
36523,REP0017,DOC03472,2026-04-12,10.0,33
36524,REP0080,DOC01640,2026-01-30,1.0,55
36527,REP0039,DOC00710,2025-08-19,5.0,33
36528,REP0143,DOC03469,2025-11-18,10.0,70
36529,REP0017,DOC01988,2025-08-06,5.0,33
36530,REP0249,DOC04658,2025-08-08,6.0,3
36531,REP0035,DOC03002,2025-09-10,1.0,12
36532,REP0289,DOC01671,2025-12-14,2.0,64
36533,REP0488,DOC02821,2026-03-14,7.0,9
36534,REP0487,DOC02564,2026-02-19,6.0,75
36535,REP0146,DOC04615,2026-04-08,2.0,61
36536,REP0414,DOC04683,2026-03-02,10.0,4
36537,REP0215,DOC02235,2026-01-26,5.0,73
36538,REP0165,DOC01586,2025-11-21,6.0,25
36539,REP0111,DOC02885,2026-01-04,6.0,58
36540,REP0135,DOC03229,2026-04-29,6.0,38
36541,REP0074,DOC03511,2025-05-24,5.0,36
36542,REP0464,DOC02935,2025-11-25,2.0,23
36543,REP0156,DOC02649,2026-04-05,6.0,20
36544,REP0215,DOC03267,2025-08-21,5.0,73
36545,REP0354,DOC04126,2026-01-24,6.0,56
36546,REP0274,DOC00990,2025-12-15,10.0,50
36549,REP0499,DOC01592,2026-02-12,7.0,11
36550,REP0148,DOC00079,2025-05-14,4.0,39
36551,REP0031,DOC04942,2026-02-23,2.0,80
36553,REP0023,DOC03210,2025-08-22,6.0,10
36554,REP0002,DOC03857,2026-04-16,8.0,76
36555,REP0413,DOC01717,2026-01-23,10.0,70
36556,REP0178,DOC01993,2025-12-30,3.0,80
36557,REP0329,DOC02769,2025-07-28,5.5,27
36558,REP0059,DOC03193,2025-09-29,5.0,74
36559,REP0289,DOC03098,2026-01-21,8.0,64
36560,REP0176,DOC02854,2025-07-09,2.0,47
36562,REP0396,DOC00860,2025-08-29,9.0,8
36563,REP0083,DOC01310,2025-08-31,6.0,30
36564,REP0426,DOC04843,2025-08-28,8.0,6
36565,REP0468,DOC03127,2026-02-05,9.0,13
36567,REP0223,DOC03068,2026-01-19,10.0,69
36568,REP0035,DOC03096,2025-11-28,5.0,12
36569,REP0297,DOC04310,2025-09-07,8.0,38
36571,REP0439,DOC02100,2025-06-09,10.0,26
36572,REP0495,DOC03124,2025-06-26,3.0,22
36573,REP0110,DOC04395,2025-10-10,7.0,42
36574,REP0235,DOC04704,2025-10-05,9.0,11
36576,REP0039,DOC04418,2026-01-14,6.0,33
36577,REP0219,DOC04709,2026-03-24,7.0,13
36578,REP0217,DOC04111,2025-08-01,9.0,77
36579,REP0194,DOC01330,2025-11-10,7.0,57
36581,REP0116,DOC02337,2025-11-19,6.0,75
36582,REP0328,DOC01702,2025-05-15,8.0,67
36583,REP0161,DOC04564,2025-10-05,9.0,3
36584,REP0089,DOC04288,2026-04-10,9.0,49
36587,REP0141,DOC04031,2026-03-30,4.0,4
36588,REP0312,DOC04411,2025-09-29,8.0,53
36589,REP0174,DOC04313,2025-10-18,4.0,45
36590,REP0201,DOC04105,2025-10-26,5.0,24
36591,REP0355,DOC01469,2026-02-08,10.0,63
36592,REP0302,DOC02129,2025-12-20,3.0,29
36593,REP0356,DOC03689,2025-10-16,2.0,48
36594,REP0113,DOC00429,2025-10-21,3.0,14
36595,REP0367,DOC03139,2025-11-08,6.0,28
36596,REP0428,DOC00370,2025-07-04,10.0,75
36597,REP0174,DOC00361,2025-09-19,8.0,45
36598,REP0499,DOC03152,2025-09-26,4.0,11
36599,REP0074,DOC01554,2025-12-27,6.0,36
36600,REP0325,DOC04750,2025-05-18,4.0,56
36602,REP0125,DOC02438,2025-07-13,8.0,13
36603,REP0024,DOC00771,2025-08-04,3.0,19
36604,REP0032,DOC03670,2025-07-29,1.0,2
36606,REP0497,DOC02892,2025-12-20,1.0,64
36607,REP0113,DOC02996,2026-03-07,6.0,14
36608,REP0195,DOC00141,2025-09-04,5.0,75
36609,REP0016,DOC00544,2025-09-05,6.0,39
36610,REP0441,DOC01446,2025-06-15,5.0,45
36611,REP0489,DOC03461,2026-01-02,3.0,34
36613,REP0212,DOC00138,2025-09-01,10.0,27
36614,REP0108,DOC01747,2025-05-13,6.0,39
36615,REP0024,DOC04747,2026-03-23,1.0,19
36616,REP0290,DOC04694,2025-10-19,7.0,38
36617,REP0384,DOC02206,2026-01-04,3.0,57
36618,REP0308,DOC03768,2025-12-17,2.0,17
36619,REP0304,DOC02106,2025-09-20,6.0,10
36620,REP0343,DOC00999,2025-12-06,3.0,5
36621,REP0119,DOC00892,2025-07-28,8.0,9
36623,REP0439,DOC04926,2025-05-15,8.0,26
36624,REP0038,DOC00982,2026-02-21,5.0,33
36625,REP0386,DOC01243,2026-04-23,6.0,44
36626,REP0233,DOC02979,2025-08-04,6.0,18
36627,REP0069,DOC03118,2025-09-06,8.0,10
36628,REP0082,DOC04899,2025-11-13,9.0,23
36629,REP0118,DOC02404,2025-11-09,6.0,76
36630,REP0309,DOC03173,2025-11-14,10.0,69
36631,REP0050,DOC01660,2026-02-03,5.0,44
36632,REP0157,DOC00727,2025-06-23,10.0,72
36633,REP0074,DOC01469,2026-03-04,9.0,36
36634,REP0490,DOC04197,2026-02-15,5.0,76
36635,REP0183,DOC04259,2025-09-02,10.0,57
36636,REP0106,DOC01028,2025-12-25,1.0,16
36637,REP0189,DOC01540,2025-09-27,9.0,31
36638,REP0306,DOC03635,2025-09-21,5.0,17
36639,REP0272,DOC03089,2025-08-24,7.0,54
36640,REP0087,DOC02390,2025-09-21,10.0,59
36641,REP0350,DOC02745,2025-10-03,6.0,27
36643,REP0172,DOC02908,2026-04-18,7.0,45
36644,REP0252,DOC04334,2025-10-27,7.0,53
36645,REP0356,DOC04941,2025-11-07,7.0,48
36646,REP0468,DOC02027,2026-01-13,10.0,13
36647,REP0144,DOC03560,2026-01-23,3.0,31
36648,REP0284,DOC00845,2026-03-23,3.0,14
36649,REP0185,DOC03268,2025-10-14,2.0,47
36650,REP0154,DOC01152,2025-09-29,5.0,13
36651,REP0342,DOC00440,2026-01-02,5.0,1
36652,REP0118,DOC01305,2025-10-13,4.0,76
36653,REP0267,DOC03156,2025-10-02,10.0,34
36654,REP0385,DOC02211,2025-08-22,9.0,17
36655,REP0325,DOC01353,2025-10-10,2.0,56
36656,REP0255,DOC04491,2025-09-21,1.0,74
36657,REP0241,DOC03189,2026-02-17,5.0,77
36658,REP0171,DOC03862,2026-02-24,9.0,44
36659,REP0430,DOC01314,2025-06-15,4.0,79
36660,REP0105,DOC02177,2025-11-12,4.0,23
36661,REP0490,DOC01273,2025-05-19,10.0,76
36662,REP0036,DOC01924,2025-09-07,8.0,50
36663,REP0066,DOC03527,2025-11-14,7.0,36
36664,REP0185,DOC01356,2026-05-02,1.0,47
36665,REP0390,DOC02966,2025-09-24,10.0,25
36666,REP0190,DOC01265,2026-01-18,3.0,1
36667,REP0155,DOC00931,2025-06-25,10.0,58
36668,REP0381,DOC00413,2026-05-05,6.0,28
